session_id,DateTime,user_id,product,campaign_id,webpage_id,product_category_1,product_category_2,user_group_id,gender,age_level,user_depth,city_development_index,var_1,is_click
461319,7/3/2017 4:53,391640,C,360936,13787,3,,3,Male,3,3,3,1,0
455125,7/3/2017 4:53,182910,C,360936,13787,3,,3,Male,3,3,3,0,0
452847,7/3/2017 4:53,600560,C,360936,13787,3,,1,Male,1,3,,1,0
261988,7/3/2017 4:53,348808,I,396664,51181,1,,,,,,,0,0
292160,7/3/2017 4:53,282722,C,360936,13787,5,,5,Male,5,3,2,1,0
257760,7/3/2017 4:53,881201,I,396664,51181,1,,2,Male,2,3,1,1,0
307925,7/3/2017 4:53,725404,C,360936,13787,5,,3,Male,3,3,,0,0
262519,7/3/2017 4:53,220502,I,396664,51181,1,,5,Male,5,3,2,1,0
59123,7/3/2017 4:53,186191,C,405490,60305,3,,2,Male,2,1,,0,0
179738,7/3/2017 4:53,6944,C,359520,13787,4,,3,Male,3,3,4,0,0
259415,7/3/2017 4:53,951203,I,396664,51181,1,,1,Male,1,1,,0,0
341174,7/3/2017 4:53,284186,H,359520,13787,2,,4,Male,4,3,3,1,0
473912,7/3/2017 4:53,1126412,H,359520,13787,4,,2,Male,2,3,4,1,0
128231,7/3/2017 4:53,1126412,C,359520,13787,4,,2,Male,2,3,4,1,0
114302,7/3/2017 4:53,537568,C,359520,13787,5,,2,Male,2,3,2,0,0
264449,7/3/2017 4:53,1110901,D,98970,6970,4,,12,Female,6,3,,0,0
113436,7/3/2017 4:53,518655,C,359520,13787,5,,4,Male,4,3,4,1,0
126651,7/3/2017 4:53,540178,C,359520,13787,4,,9,Female,3,3,4,0,0
353744,7/3/2017 4:53,540178,B,360936,13787,2,,9,Female,3,3,4,0,0
104481,7/3/2017 4:53,716393,C,405490,60305,3,,3,Male,3,3,3,0,0
69453,7/3/2017 4:53,171826,C,405490,60305,3,,5,Male,5,3,,0,0
20619,7/3/2017 4:54,49442,C,360936,13787,5,,3,Male,3,3,,1,0
114449,7/3/2017 4:54,49442,C,359520,13787,5,,3,Male,3,3,,1,0
304681,7/3/2017 4:54,336103,C,360936,13787,5,,2,Male,2,3,3,0,0
255442,7/3/2017 4:54,21739,I,396664,51181,1,,1,Male,1,3,2,0,0
353093,7/3/2017 4:54,329031,C,359520,13787,5,,4,Male,4,3,3,0,0
406573,7/3/2017 4:54,537568,A,396664,51181,1,143597,2,Male,2,3,2,0,0
479518,7/3/2017 4:54,357904,H,359520,13787,4,,3,Male,3,3,2,1,0
145543,7/3/2017 4:54,678501,C,359520,13787,4,,2,Male,2,3,,0,0
341563,7/3/2017 4:54,678501,H,359520,13787,2,,2,Male,2,3,,0,0
418033,7/3/2017 4:54,761036,J,404347,53587,1,,8,Female,2,3,2,0,0
418165,7/3/2017 4:54,190909,J,404347,53587,1,,2,Male,2,3,2,0,0
78531,7/3/2017 4:54,893025,C,405490,60305,3,,2,Male,2,3,2,0,0
418701,7/3/2017 4:55,205533,J,404347,53587,1,,1,Male,1,3,,0,0
261830,7/3/2017 4:55,479122,I,396664,51181,1,,5,Male,5,2,3,0,0
294208,7/3/2017 4:55,670324,C,360936,13787,5,,2,Male,2,3,3,0,0
20519,7/3/2017 4:55,336103,C,360936,13787,5,,2,Male,2,3,3,0,0
452776,7/3/2017 4:55,336103,C,360936,13787,3,,2,Male,2,3,3,0,0
249485,7/3/2017 4:55,66944,I,396664,51181,1,,5,Male,5,3,3,0,0
144383,7/3/2017 4:55,473482,C,359520,13787,4,,5,Male,5,1,,0,0
342944,7/3/2017 4:55,49442,H,359520,13787,2,,3,Male,3,3,,1,0
441981,7/3/2017 4:55,467406,I,360936,13787,2,,4,Male,4,3,,0,0
446737,7/3/2017 4:55,30227,H,360936,13787,3,,3,Male,3,3,2,0,0
142015,7/3/2017 4:55,30227,C,359520,13787,4,,3,Male,3,3,2,0,0
255007,7/3/2017 4:55,394623,I,396664,51181,1,,,,,,,0,0
61721,7/3/2017 4:55,145439,C,405490,60305,3,,,,,,,0,0
406326,7/3/2017 4:55,394623,A,396664,51181,1,143597,,,,,,0,0
113635,7/3/2017 4:55,423199,C,359520,13787,5,,3,Male,3,3,3,0,0
447150,7/3/2017 4:55,906902,H,360936,13787,3,,10,Female,4,3,2,1,0
54004,7/3/2017 4:55,594834,C,405490,60305,3,,3,Male,3,3,2,1,0
287217,7/3/2017 4:55,786356,C,405490,60305,2,,2,Male,2,3,,1,0
258718,7/3/2017 4:55,629853,I,396664,51181,1,,2,Male,2,3,2,0,0
307089,7/3/2017 4:55,487826,C,360936,13787,5,,3,Male,3,3,2,0,0
293799,7/3/2017 4:55,919045,C,360936,13787,5,,3,Male,3,3,2,0,0
298122,7/3/2017 4:55,296101,C,360936,13787,5,,4,Male,4,3,4,1,0
302809,7/3/2017 4:55,45567,C,360936,13787,5,,10,Female,4,3,4,0,0
81687,7/3/2017 4:56,1009433,C,405490,60305,3,,2,Male,2,3,2,0,0
514887,7/3/2017 4:56,1017878,H,405490,60305,3,,2,Male,2,3,3,1,0
20464,7/3/2017 4:56,678501,C,360936,13787,5,,2,Male,2,3,,0,0
502744,7/3/2017 4:56,897841,H,405490,60305,3,,3,Male,3,3,2,1,0
241055,7/3/2017 4:56,130874,D,404347,53587,1,,1,Male,1,1,,0,0
252591,7/3/2017 4:56,51465,I,396664,51181,1,,1,Male,1,3,,0,0
259427,7/3/2017 4:56,401214,I,396664,51181,1,,7,Female,1,2,,0,0
343153,7/3/2017 4:56,293368,H,359520,13787,2,,2,Male,2,3,,1,0
352870,7/3/2017 4:56,293368,C,359520,13787,5,,2,Male,2,3,,1,0
342192,7/3/2017 4:56,265228,H,359520,13787,2,,3,Male,3,3,2,0,0
36387,7/3/2017 4:56,265228,H,405490,60305,3,,3,Male,3,3,2,0,0
407426,7/3/2017 4:56,558973,A,396664,51181,1,143597,1,Male,1,3,4,0,0
356165,7/3/2017 4:56,459451,B,360936,13787,2,,1,Male,1,3,,0,0
105411,7/3/2017 4:56,820846,C,405490,60305,3,,2,Male,2,3,,0,0
302077,7/3/2017 4:56,404563,C,360936,13787,5,,3,Male,3,3,4,1,0
296941,7/3/2017 4:56,511435,C,360936,13787,5,,3,Male,3,3,4,1,0
293332,7/3/2017 4:56,35242,C,360936,13787,5,,,,,,,0,0
256507,7/3/2017 4:56,1111143,I,396664,51181,1,,4,Male,4,3,4,0,0
51958,7/3/2017 4:56,1111143,C,405490,60305,3,,4,Male,4,3,4,0,0
55449,7/3/2017 4:56,557521,C,405490,60305,3,,3,Male,3,3,3,0,0
341881,7/3/2017 4:56,628562,H,359520,13787,2,,3,Male,3,3,1,1,0
290828,7/3/2017 4:57,80150,C,360936,13787,5,,9,Female,3,3,4,1,0
353405,7/3/2017 4:57,80150,C,359520,13787,5,,9,Female,3,3,4,1,0
109707,7/3/2017 4:57,879253,C,405490,60305,3,,3,Male,3,3,3,1,0
174652,7/3/2017 4:57,1067430,C,359520,13787,4,,3,Male,3,3,,1,0
252472,7/3/2017 4:57,637163,I,396664,51181,1,,1,Male,1,3,3,0,0
68552,7/3/2017 4:57,236176,C,405490,60305,3,,3,Male,3,3,2,0,0
542173,7/3/2017 4:57,454525,H,105960,11085,3,,3,Male,3,3,4,0,0
196655,7/3/2017 4:57,454525,H,105960,11085,5,270915,3,Male,3,3,4,0,0
113309,7/3/2017 4:57,439156,C,359520,13787,5,,4,Male,4,3,4,0,0
476556,7/3/2017 4:57,785910,H,359520,13787,4,,4,Male,4,2,,0,0
343298,7/3/2017 4:57,785910,H,359520,13787,2,,4,Male,4,2,,0,0
353272,7/3/2017 4:57,6944,C,359520,13787,5,,3,Male,3,3,4,0,0
113310,7/3/2017 4:57,1083952,C,359520,13787,5,,10,Female,4,3,2,1,0
353204,7/3/2017 4:57,549699,C,359520,13787,5,,3,Male,3,3,4,1,0
257576,7/3/2017 4:57,335386,I,396664,51181,1,,1,Male,1,3,,0,0
155297,7/3/2017 4:57,338896,B,359520,13787,2,,2,Male,2,3,2,0,0
301814,7/3/2017 4:57,1074391,C,360936,13787,5,,11,Female,5,2,4,1,0
447515,7/3/2017 4:57,1074391,H,360936,13787,3,,11,Female,5,2,4,1,0
291017,7/3/2017 4:57,910236,C,360936,13787,5,,3,Male,3,3,3,0,0
190560,7/3/2017 4:57,339519,C,359520,13787,4,,10,Female,4,3,3,1,0
474808,7/3/2017 4:57,132899,H,359520,13787,4,,4,Male,4,3,4,0,0
343602,7/3/2017 4:57,132899,H,359520,13787,2,,4,Male,4,3,4,0,0
259717,7/3/2017 4:57,305553,I,396664,51181,1,,2,Male,2,3,4,0,0
447549,7/3/2017 4:57,285811,H,360936,13787,3,,3,Male,3,3,3,0,0
295618,7/3/2017 4:57,669538,C,360936,13787,5,,4,Male,4,3,2,1,0
306523,7/3/2017 4:57,49442,C,360936,13787,5,,3,Male,3,3,,1,0
188398,7/3/2017 4:57,49442,C,359520,13787,4,,3,Male,3,3,,1,0
344527,7/3/2017 4:57,348618,H,359520,13787,2,,4,Male,4,2,,0,0
326331,7/3/2017 4:57,80150,C,360936,13787,5,,9,Female,3,3,4,1,0
513296,7/3/2017 4:57,974146,H,405490,60305,3,,3,Male,3,3,4,1,0
258861,7/3/2017 4:57,701688,I,396664,51181,1,,2,Male,2,3,3,0,0
205227,7/3/2017 4:57,558310,H,359520,13787,4,,3,Male,3,3,,1,0
253556,7/3/2017 4:57,752615,I,396664,51181,1,,2,Male,2,3,,0,0
344612,7/3/2017 4:57,873526,H,359520,13787,2,,2,Male,2,3,,0,0
355817,7/3/2017 4:57,23640,B,360936,13787,2,,3,Male,3,3,4,0,0
424331,7/3/2017 4:57,153102,E,404347,53587,1,146115,1,Male,1,3,2,0,0
449279,7/3/2017 4:57,153102,E,404347,53587,1,,1,Male,1,3,2,0,0
312956,7/3/2017 4:58,458224,I,360936,13787,2,,3,Male,3,3,4,1,0
49404,7/3/2017 4:58,1023228,C,405490,60305,3,,4,Male,4,3,2,0,0
426220,7/3/2017 4:58,242584,E,404347,53587,1,146115,,,,,,1,0
474048,7/3/2017 4:58,528330,H,359520,13787,4,,2,Male,2,3,3,0,0
340990,7/3/2017 4:58,577430,H,359520,13787,2,,2,Male,2,3,4,1,0
248574,7/3/2017 4:58,1056856,I,396664,51181,1,,2,Male,2,3,3,1,0
410523,7/3/2017 4:58,708493,J,404347,53587,1,,3,Male,3,3,3,1,0
260858,7/3/2017 4:58,629127,I,396664,51181,1,,1,Male,1,2,,0,0
182518,7/3/2017 4:58,215213,C,359520,13787,4,,4,Male,4,3,2,1,0
355984,7/3/2017 4:58,467105,B,360936,13787,2,,4,Male,4,3,4,0,0
353774,7/3/2017 4:58,458224,B,360936,13787,2,,3,Male,3,3,4,1,0
20544,7/3/2017 4:58,568723,C,360936,13787,5,,3,Male,3,3,3,0,0
113585,7/3/2017 4:58,568723,C,359520,13787,5,,3,Male,3,3,3,0,0
285252,7/3/2017 4:58,784188,C,405490,60305,2,,1,Male,1,3,2,0,0
46159,7/3/2017 4:58,905283,C,405490,60305,3,,2,Male,2,3,2,1,0
353826,7/3/2017 4:58,813623,B,360936,13787,2,,4,Male,4,3,2,1,0
445756,7/3/2017 4:58,813623,I,360936,13787,2,,4,Male,4,3,2,1,0
431862,7/3/2017 4:58,290468,H,396664,51181,1,,3,Male,3,3,4,0,0
447235,7/3/2017 4:58,1140816,H,360936,13787,3,,10,Female,4,3,4,1,0
344376,7/3/2017 4:58,1081398,H,359520,13787,2,,3,Male,3,3,4,1,0
294731,7/3/2017 4:58,401885,C,360936,13787,5,,5,Male,5,3,,0,0
185083,7/3/2017 4:58,628562,C,359520,13787,4,,3,Male,3,3,1,1,0
445982,7/3/2017 4:58,318530,I,360936,13787,2,,8,Female,2,3,,0,0
449236,7/3/2017 4:58,457950,E,404347,53587,1,,,,,,,0,0
300579,7/3/2017 4:58,978074,C,360936,13787,5,,3,Male,3,3,,0,0
258295,7/3/2017 4:58,602761,I,396664,51181,1,,2,Male,2,3,,0,0
512120,7/3/2017 4:58,978074,H,405490,60305,3,,3,Male,3,3,,0,0
479392,7/3/2017 4:58,23640,H,359520,13787,4,,3,Male,3,3,4,0,0
353828,7/3/2017 4:58,663632,B,360936,13787,2,,2,Male,2,3,1,0,0
461864,7/3/2017 4:58,663632,C,360936,13787,3,,2,Male,2,3,1,0,0
100707,7/3/2017 4:58,1039253,C,405490,60305,3,,3,Male,3,3,3,1,0
352844,7/3/2017 4:58,49442,C,359520,13787,5,,3,Male,3,3,,1,0
307647,7/3/2017 4:58,1009839,C,360936,13787,5,,10,Female,4,3,3,1,0
479862,7/3/2017 4:59,603392,H,359520,13787,4,,4,Male,4,3,2,1,0
312846,7/3/2017 4:59,853407,I,360936,13787,2,,5,Male,5,3,2,1,0
14821,7/3/2017 4:59,896371,H,396664,51181,1,,11,Female,5,3,2,0,0
344323,7/3/2017 4:59,106918,H,359520,13787,2,,2,Male,2,2,3,0,0
124328,7/3/2017 4:59,434480,C,359520,13787,4,,2,Male,2,3,1,0,0
441379,7/3/2017 4:59,454661,I,360936,13787,2,,3,Male,3,3,3,0,0
460978,7/3/2017 4:59,925741,C,360936,13787,3,,3,Male,3,1,,0,0
406098,7/3/2017 4:59,425172,A,396664,51181,1,143597,1,Male,1,3,4,0,0
509619,7/3/2017 4:59,786356,H,405490,60305,3,,2,Male,2,3,,1,0
406061,7/3/2017 4:59,335386,A,396664,51181,1,143597,1,Male,1,3,,0,0
251589,7/3/2017 4:59,629853,I,396664,51181,1,,2,Male,2,3,2,0,0
343904,7/3/2017 4:59,34138,H,359520,13787,2,,2,Male,2,3,2,1,0
380815,7/3/2017 4:59,1092969,C,105960,11085,5,270915,3,Male,3,3,2,1,0
353021,7/3/2017 4:59,34138,C,359520,13787,5,,2,Male,2,3,2,1,0
8093,7/3/2017 4:59,1092969,C,105960,11085,5,270915,3,Male,3,3,2,1,0
253716,7/3/2017 4:59,1037432,I,396664,51181,1,,5,Male,5,2,,0,0
420961,7/3/2017 4:59,458224,H,396664,51181,1,,3,Male,3,3,4,1,0
157877,7/3/2017 4:59,458224,H,105960,11085,5,270915,3,Male,3,3,4,1,0
249862,7/3/2017 4:59,960723,I,396664,51181,1,,3,Male,3,3,2,1,0
33695,7/3/2017 4:59,415366,F,396664,51181,1,,,,,,,0,0
258259,7/3/2017 4:59,675141,I,396664,51181,1,,1,Male,1,2,,0,0
92060,7/3/2017 4:59,644621,C,405490,60305,3,,5,Male,5,3,2,1,0
458371,7/3/2017 4:59,1006508,C,360936,13787,3,,,,,,,0,0
148125,7/3/2017 4:59,410648,C,359520,13787,4,,3,Male,3,3,,0,0
251830,7/3/2017 4:59,111174,I,396664,51181,1,,11,Female,5,1,,0,0
244444,7/3/2017 4:59,896371,H,396664,51181,1,,11,Female,5,3,2,0,0
515721,7/3/2017 4:59,672326,H,405490,60305,3,,1,Male,1,3,2,0,0
62530,7/3/2017 4:59,672326,C,405490,60305,3,,1,Male,1,3,2,0,0
154948,7/3/2017 4:59,813623,B,359520,13787,2,,4,Male,4,3,2,1,0
30005,7/3/2017 4:59,813623,B,360936,13787,2,,4,Male,4,3,2,1,0
22528,7/3/2017 5:00,905364,C,360936,13787,5,,8,Female,2,3,4,1,0
93756,7/3/2017 5:00,905364,C,405490,60305,3,,8,Female,2,3,4,1,0
145569,7/3/2017 5:00,1043981,C,359520,13787,4,,2,Male,2,3,4,0,0
127955,7/3/2017 5:00,338633,C,359520,13787,4,,5,Male,5,3,3,0,0
143276,7/3/2017 5:00,12077,C,359520,13787,4,,3,Male,3,3,4,0,0
418150,7/3/2017 5:00,691556,J,404347,53587,1,,2,Male,2,3,2,0,0
404474,7/3/2017 5:00,290468,E,404347,53587,1,,3,Male,3,3,4,0,0
345534,7/3/2017 5:00,290468,H,359520,13787,2,,3,Male,3,3,4,0,0
293869,7/3/2017 5:00,918603,C,360936,13787,5,,4,Male,4,3,2,0,0
473369,7/3/2017 5:00,111480,H,359520,13787,4,,3,Male,3,3,3,1,0
113124,7/3/2017 5:00,918603,C,359520,13787,5,,4,Male,4,3,2,0,0
441722,7/3/2017 5:00,768325,I,360936,13787,2,,,,,,,0,0
126570,7/3/2017 5:00,910236,C,359520,13787,4,,3,Male,3,3,3,0,0
343386,7/3/2017 5:00,1082437,H,359520,13787,2,,3,Male,3,3,2,0,0
345203,7/3/2017 5:00,910236,H,359520,13787,2,,3,Male,3,3,3,0,0
461723,7/3/2017 5:00,1087806,C,360936,13787,3,,4,Male,4,3,,0,0
447070,7/3/2017 5:00,628562,H,360936,13787,3,,3,Male,3,3,1,1,0
479262,7/3/2017 5:00,628562,H,359520,13787,4,,3,Male,3,3,1,1,0
205115,7/3/2017 5:00,366687,H,359520,13787,4,,3,Male,3,3,3,0,0
69027,7/3/2017 5:00,49319,C,405490,60305,3,,3,Male,3,3,4,0,0
258804,7/3/2017 5:00,33691,I,396664,51181,1,,1,Male,1,3,3,0,0
259135,7/3/2017 5:00,500682,I,396664,51181,1,,5,Male,5,3,4,0,0
312121,7/3/2017 5:00,484715,H,360936,13787,4,,2,Male,2,3,4,1,0
430235,7/3/2017 5:00,629853,H,396664,51181,1,,2,Male,2,3,2,0,0
370461,7/3/2017 5:00,484715,D,359520,13787,4,,2,Male,2,3,4,1,0
203252,7/3/2017 5:00,484715,H,405490,60305,3,,2,Male,2,3,4,1,0
33739,7/3/2017 5:00,484715,H,405490,60305,3,,2,Male,2,3,4,1,0
341352,7/3/2017 5:00,905283,H,359520,13787,2,,2,Male,2,3,2,1,0
479591,7/3/2017 5:00,905283,H,359520,13787,4,,2,Male,2,3,2,1,0
473137,7/3/2017 5:00,40010,H,359520,13787,4,,4,Male,4,3,2,0,0
134186,7/3/2017 5:00,395021,C,359520,13787,4,,,,,,,0,0
354250,7/3/2017 5:00,395021,B,360936,13787,2,,,,,,,0,0
345092,7/3/2017 5:00,117552,H,359520,13787,2,,3,Male,3,3,4,0,0
125042,7/3/2017 5:00,528330,C,359520,13787,4,,2,Male,2,3,3,0,0
447871,7/3/2017 5:00,528330,H,360936,13787,3,,2,Male,2,3,3,0,0
9946,7/3/2017 5:00,638406,I,105960,11085,2,270915,3,Male,3,3,4,1,0
406518,7/3/2017 5:00,575873,A,396664,51181,1,143597,2,Male,2,3,2,0,0
325037,7/3/2017 5:00,638406,H,105960,11085,5,270915,3,Male,3,3,4,1,0
453263,7/3/2017 5:00,23640,C,360936,13787,3,,3,Male,3,3,4,0,0
147337,7/3/2017 5:00,23640,C,359520,13787,4,,3,Male,3,3,4,0,0
10944,7/3/2017 5:00,23640,I,105960,11085,2,270915,3,Male,3,3,4,0,0
246734,7/3/2017 5:00,221236,I,396664,51181,1,,,,,,,0,0
161503,7/3/2017 5:00,1108356,H,105960,11085,5,270915,4,Male,4,3,3,1,0
341987,7/3/2017 5:00,645020,H,359520,13787,2,,3,Male,3,3,4,0,0
434237,7/3/2017 5:00,752615,I,82320,1734,1,146115,2,Male,2,3,,0,0
457032,7/3/2017 5:00,358681,C,360936,13787,3,,4,Male,4,3,4,0,0
148074,7/3/2017 5:00,645020,C,359520,13787,4,,3,Male,3,3,4,0,0
478842,7/3/2017 5:00,150893,H,359520,13787,4,,4,Male,4,3,4,1,0
344003,7/3/2017 5:00,784969,H,359520,13787,2,,3,Male,3,3,2,1,0
475890,7/3/2017 5:00,784969,H,359520,13787,4,,3,Male,3,3,2,1,0
161217,7/3/2017 5:00,284186,H,105960,11085,5,270915,4,Male,4,3,3,1,0
306495,7/3/2017 5:00,894276,C,360936,13787,5,,10,Female,4,3,2,1,0
312301,7/3/2017 5:00,943348,H,360936,13787,4,,1,Male,1,2,,0,0
14760,7/3/2017 5:00,943348,H,396664,51181,1,,1,Male,1,2,,0,0
262265,7/3/2017 5:00,94646,I,396664,51181,1,,3,Male,3,3,2,1,0
168945,7/3/2017 5:00,943348,H,359520,13787,4,,1,Male,1,2,,0,0
42324,7/3/2017 5:00,596172,C,405490,60305,3,,4,Male,4,3,,1,0
486579,7/3/2017 5:01,30227,H,359520,13787,3,,3,Male,3,3,2,0,0
480127,7/3/2017 5:01,36351,H,359520,13787,4,,3,Male,3,3,3,1,0
254542,7/3/2017 5:01,344200,I,396664,51181,1,,5,Male,5,3,,0,0
125915,7/3/2017 5:01,266497,C,359520,13787,4,,9,Female,3,3,,1,0
440441,7/3/2017 5:01,658700,I,360936,13787,2,,,,,,,0,0
342538,7/3/2017 5:01,658700,H,359520,13787,2,,,,,,,0,0
441141,7/3/2017 5:01,246252,I,360936,13787,2,,1,Male,1,3,3,0,0
476148,7/3/2017 5:01,346841,H,359520,13787,4,,3,Male,3,3,3,1,0
256670,7/3/2017 5:01,177068,I,396664,51181,1,,3,Male,3,3,3,0,0
7568,7/3/2017 5:01,696835,C,105960,11085,5,270915,2,Male,2,3,2,0,0
131455,7/3/2017 5:01,897039,C,359520,13787,4,,4,Male,4,3,,1,0
133959,7/3/2017 5:01,964434,C,359520,13787,4,,3,Male,3,3,1,0,0
135547,7/3/2017 5:01,189616,C,359520,13787,4,,3,Male,3,3,3,0,0
310645,7/3/2017 5:01,635473,C,360936,13787,5,,3,Male,3,3,3,0,0
345449,7/3/2017 5:01,40010,H,359520,13787,2,,4,Male,4,3,2,0,0
55133,7/3/2017 5:01,1018399,C,405490,60305,3,,3,Male,3,3,2,1,0
260903,7/3/2017 5:01,125053,I,396664,51181,1,,6,Male,6,3,,0,0
324985,7/3/2017 5:01,298937,H,105960,11085,5,270915,,,,,,0,0
473990,7/3/2017 5:01,827883,H,359520,13787,4,,3,Male,3,3,3,1,0
125806,7/3/2017 5:01,749697,C,359520,13787,4,,3,Male,3,3,3,0,0
344784,7/3/2017 5:01,749697,H,359520,13787,2,,3,Male,3,3,3,0,0
389181,7/3/2017 5:01,484715,F,359520,13787,2,,2,Male,2,3,4,1,0
447438,7/3/2017 5:01,23640,H,360936,13787,3,,3,Male,3,3,4,0,0
128291,7/3/2017 5:01,1067430,C,359520,13787,4,,3,Male,3,3,,1,0
345519,7/3/2017 5:01,1067430,H,359520,13787,2,,3,Male,3,3,,1,0
342509,7/3/2017 5:01,3880,H,359520,13787,2,,3,Male,3,3,4,0,0
479620,7/3/2017 5:01,3880,H,359520,13787,4,,3,Male,3,3,4,0,0
147592,7/3/2017 5:01,91647,C,359520,13787,4,,5,Male,5,3,2,0,0
344244,7/3/2017 5:01,361624,H,359520,13787,2,,2,Male,2,3,3,0,0
475798,7/3/2017 5:01,361624,H,359520,13787,4,,2,Male,2,3,3,0,0
73732,7/3/2017 5:01,91647,C,405490,60305,3,,5,Male,5,3,2,0,0
426366,7/3/2017 5:01,30227,E,404347,53587,1,146115,3,Male,3,3,2,0,0
62455,7/3/2017 5:01,30227,C,405490,60305,3,,3,Male,3,3,2,0,0
478747,7/3/2017 5:01,30227,H,359520,13787,4,,3,Male,3,3,2,0,0
298531,7/3/2017 5:01,832767,C,360936,13787,5,,5,Male,5,3,2,0,0
112852,7/3/2017 5:01,778931,C,359520,13787,5,,3,Male,3,3,4,1,0
478427,7/3/2017 5:01,835094,H,359520,13787,4,,4,Male,4,2,,0,0
458981,7/3/2017 5:01,338633,C,360936,13787,3,,5,Male,5,3,3,0,0
353271,7/3/2017 5:01,338633,C,359520,13787,5,,5,Male,5,3,3,0,0
28898,7/3/2017 5:01,884234,B,360936,13787,2,,5,Male,5,3,2,1,0
476980,7/3/2017 5:01,395600,H,359520,13787,4,,4,Male,4,3,2,0,0
303956,7/3/2017 5:01,395600,C,360936,13787,5,,4,Male,4,3,2,0,0
342345,7/3/2017 5:01,346841,H,359520,13787,2,,3,Male,3,3,3,1,0
474621,7/3/2017 5:01,817165,H,359520,13787,4,,4,Male,4,3,2,0,0
374230,7/3/2017 5:02,1128734,D,359520,13787,4,,4,Male,4,3,1,1,0
92978,7/3/2017 5:02,876544,C,405490,60305,3,,1,Male,1,3,2,0,0
342434,7/3/2017 5:02,105123,H,359520,13787,2,,3,Male,3,3,3,0,0
306866,7/3/2017 5:02,105123,C,360936,13787,5,,3,Male,3,3,3,0,0
55223,7/3/2017 5:02,994925,C,405490,60305,3,,1,Male,1,3,,0,0
506658,7/3/2017 5:02,40010,H,405490,60305,3,,4,Male,4,3,2,0,0
108365,7/3/2017 5:02,1030478,C,405490,60305,3,,3,Male,3,3,2,1,0
291491,7/3/2017 5:02,1030478,C,360936,13787,5,,3,Male,3,3,2,1,0
545357,7/3/2017 5:02,689442,C,82320,1734,1,,2,Male,2,3,1,1,0
409469,7/3/2017 5:02,689442,J,404347,53587,1,,2,Male,2,3,1,1,0
306196,7/3/2017 5:02,762507,C,360936,13787,5,,4,Male,4,3,,0,0
456896,7/3/2017 5:02,580,C,360936,13787,3,,2,Male,2,3,3,0,0
114442,7/3/2017 5:02,494744,C,359520,13787,5,,3,Male,3,1,,0,0
54864,7/3/2017 5:02,537905,C,405490,60305,3,,2,Male,2,3,1,1,0
342713,7/3/2017 5:02,164117,H,359520,13787,2,,2,Male,2,3,2,0,0
258105,7/3/2017 5:02,433166,I,396664,51181,1,,5,Male,5,3,2,0,0
69475,7/3/2017 5:02,433166,C,405490,60305,3,,5,Male,5,3,2,0,0
21405,7/3/2017 5:02,925596,C,360936,13787,5,,2,Male,2,3,,0,0
428818,7/3/2017 5:02,925596,B,396664,51181,1,146115,2,Male,2,3,,0,0
70339,7/3/2017 5:02,123804,C,405490,60305,3,,2,Male,2,3,4,1,0
190661,7/3/2017 5:02,31123,C,359520,13787,4,,3,Male,3,3,4,0,0
355104,7/3/2017 5:02,628562,B,360936,13787,2,,3,Male,3,3,1,1,0
451340,7/3/2017 5:02,628562,C,360936,13787,3,,3,Male,3,3,1,1,0
159458,7/3/2017 5:02,628562,H,105960,11085,5,270915,3,Male,3,3,1,1,0
251277,7/3/2017 5:02,87982,I,396664,51181,1,,3,Male,3,3,2,0,0
341650,7/3/2017 5:02,148602,H,359520,13787,2,,5,Male,5,2,3,0,0
345297,7/3/2017 5:02,1009427,H,359520,13787,2,,1,Male,1,3,4,0,0
341013,7/3/2017 5:02,321142,H,359520,13787,2,,4,Male,4,3,,0,0
305266,7/3/2017 5:02,1129925,C,360936,13787,5,,9,Female,3,3,4,0,0
186501,7/3/2017 5:02,1129925,C,359520,13787,4,,9,Female,3,3,4,0,0
145511,7/3/2017 5:02,614014,C,359520,13787,4,,2,Male,2,3,4,0,0
259983,7/3/2017 5:02,1135979,I,396664,51181,1,,2,Male,2,3,2,0,0
244118,7/3/2017 5:02,396948,I,404347,53587,1,419804,1,Male,1,3,3,0,0
344706,7/3/2017 5:02,179620,H,359520,13787,2,,3,Male,3,3,2,0,0
437366,7/3/2017 5:02,179620,H,360936,13787,4,,3,Male,3,3,2,0,0
260965,7/3/2017 5:02,677380,I,396664,51181,1,,11,Female,5,1,,0,0
154240,7/3/2017 5:02,1006508,B,359520,13787,2,,,,,,,0,0
352998,7/3/2017 5:02,1006508,C,359520,13787,5,,,,,,,0,0
477695,7/3/2017 5:02,584623,H,359520,13787,4,,9,Female,3,3,4,1,0
255455,7/3/2017 5:02,1014990,I,396664,51181,1,,2,Male,2,3,3,1,0
111511,7/3/2017 5:02,370609,C,405490,60305,3,,12,Female,6,3,3,0,0
108547,7/3/2017 5:02,126696,C,405490,60305,3,,1,Male,1,3,3,0,0
304880,7/3/2017 5:02,271949,C,360936,13787,5,,4,Male,4,3,3,0,0
475337,7/3/2017 5:03,1055078,H,359520,13787,4,,2,Male,2,3,2,1,0
136563,7/3/2017 5:03,859214,C,359520,13787,4,,,,,,,0,0
454621,7/3/2017 5:03,859214,C,360936,13787,3,,,,,,,0,0
305874,7/3/2017 5:03,150357,C,360936,13787,5,,4,Male,4,3,4,0,0
326619,7/3/2017 5:03,338633,C,360936,13787,5,,5,Male,5,3,3,0,0
